[2026-03-08T08:16:30+00:00] Start league_sp_conf_old_ppo_args_14_1_no_Bots_2__25envs_7_test_2_2 (seed: 986194934)
/home/nglaser/BA/MicortsRTS-league-training/main.py:45: UserWarning: 
The version_base parameter is not specified.
Please specify a compatability version level, or None.
Will assume defaults for version 1.1
  @hydra.main(config_path="conf", config_name="config")
/home/nglaser/miniforge/envs/py39/lib/python3.9/site-packages/hydra/_internal/defaults_list.py:251: UserWarning: In 'league_sp_conf_old_ppo_args_14_1_no_Bots_2__25envs_7_test_2': Defaults list is missing `_self_`. See https://hydra.cc/docs/1.2/upgrades/1.0_to_1.1/default_composition_order for more information
  warnings.warn(msg, UserWarning)
/home/nglaser/miniforge/envs/py39/lib/python3.9/site-packages/wandb/sdk/internal/sender.py:15: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
wandb: Currently logged in as: glaspaul244-hhu (use `wandb login --relogin` to force relogin)
Experiment config:
{
  "ExperimentConfig": {
    "BC_aget_as_Historical": false,
    "BC_finetuning": false,
    "BC_learning_rate": 1e-06,
    "BC_model_path": "models/BCagent.pt",
    "BC_weight_decay": 0.0,
    "Bot_as_player_1": true,
    "PPO_learning_rate": 5e-05,
    "PPO_weight_decay": 0.0,
    "Unit_reward_per_exploiter": false,
    "anneal_lr": true,
    "attack_reward_weight": 0.0,
    "capture_video": false,
    "checkpoint_end_buffer_steps": 0,
    "checkpoint_frequency": 10,
    "clip_coef": 0.15,
    "clip_vloss": true,
    "create_run_id_file": false,
    "cuda": true,
    "cur_main_exploiter_path": null,
    "cur_main_path": null,
    "dbg_all_player_0": false,
    "dbg_all_player_1": false,
    "dbg_deterministic_actions": false,
    "dbg_exploiter_update": false,
    "dbg_no_main_agent_ppo_update": false,
    "dbg_non_legal_action": false,
    "dbg_reset": false,
    "dbg_seed": false,
    "dbg_update_gaes": false,
    "deterministic": true,
    "dyn_attack_reward": 0.0,
    "dyn_num_bot_envs": true,
    "early_updates": true,
    "endgame_maps": false,
    "ent_coef": 0.015,
    "epochs": 30,
    "evaluate": false,
    "even_opponent_split": true,
    "exact_seed": true,
    "exp_name": "league_sp_conf_old_ppo_args_14_1_no_Bots_2__25envs_7_test_2_2",
    "exploiter_PPO_learning_rate": 5e-05,
    "exploiter_anneal_ent": true,
    "exploiter_anneal_lr": true,
    "exploiter_clip_coef": 0.15,
    "exploiter_clip_vloss": true,
    "exploiter_ent_coef": 0.015,
    "exploiter_ent_coef_max": 0.0075,
    "exploiter_ent_coef_min": 0.03,
    "exploiter_gae_lambda": 0.95,
    "exploiter_gamma": 1,
    "exploiter_kl_coeff": 0.3,
    "exploiter_kle_rollback": false,
    "exploiter_kle_stop": true,
    "exploiter_max_grad_norm": 0.5,
    "exploiter_norm_adv": true,
    "exploiter_target_kl": 0.01,
    "exploiter_unit_exploration_bonus": 0.15,
    "exploiter_unit_exploration_bonus_enabled": true,
    "exploiter_update_epochs": 4,
    "exploiter_vf_coef": 0.15,
    "gae_lambda": 0.95,
    "gamma": 1,
    "gym_id": "MicrortsBC",
    "initial_BC": false,
    "kl_coeff": 0.3,
    "kle_rollback": false,
    "kle_stop": true,
    "league_exploiter_pfsp_weighting": "variance",
    "league_exploiter_selfplay_save_interval": 30000000,
    "league_exploiter_winrate_threshold": 0.7,
    "league_training": true,
    "log_exploiter_tables": false,
    "log_exploiter_winrates": false,
    "log_unweighted_losses": true,
    "lower_selfplay_winrate_offset": null,
    "main_PFSP_prob": 0.7,
    "main_SP_prob": 0.1,
    "main_exploiter_main_prob_when_max_historical_winrate": 0,
    "main_exploiter_max_historical_winrate_threshold": 2,
    "main_exploiter_no_draw_winrate_threshold": 0.25,
    "main_exploiter_pfsp_weighting": "variance",
    "main_exploiter_ready_use_historicals": false,
    "main_exploiter_selfplay_save_interval": 30000000,
    "main_exploiter_vs_main_winrate_threshold": 0.4,
    "main_exploiter_winrate_threshold": 0.7,
    "main_pfsp_weighting": "focused_strong",
    "main_selfplay_save_interval": 30000000,
    "main_winrate_threshold": 0.7,
    "max_bot_winrate": 0.98,
    "max_grad_norm": 0.5,
    "max_num_bot_envs": 1,
    "min_bot_winrate": 0.955,
    "min_num_bot_envs": 1,
    "model_path": "p",
    "n_minibatch": 4,
    "new_hist_rewards": 0,
    "newdata": false,
    "norm_adv": true,
    "num_bot_envs": 1,
    "num_bot_envs_per_main_exploiter": 0,
    "num_envs": 51,
    "num_envs_per_league_exploiters": 1,
    "num_envs_per_main_exploiters": 1,
    "num_eval_episodes": 100,
    "num_league_exploiters": 0,
    "num_main_envs": 25,
    "num_main_exploiters": 0,
    "num_parallel_eval_games": 0,
    "num_selfplay_envs": 0,
    "num_steps": 512,
    "nurwins": false,
    "other_historicals_paths": [
      "saved_models/22_02_2026__finished_PPO_Basis_thesis__args_working_main_5_3_4_update_2253.pt"
    ],
    "pfsp": true,
    "pfsp_min_prob_factor": 0.25,
    "ppo": false,
    "prod_mode": true,
    "render": false,
    "render_all": false,
    "resume": false,
    "rewardscore": 0.002,
    "save_gpu_memory": false,
    "seed": 986194934,
    "selfplay": false,
    "selfplay_evaluate_testing": false,
    "selfplay_ready_save_interval": 30000000,
    "selfplay_save_interval": 10,
    "sp": true,
    "starting_historical": false,
    "target_kl": 0.01,
    "torch_deterministic": true,
    "total_timesteps": 30000000,
    "train_on_old_mains": false,
    "training_on_bot_envs": false,
    "unit_bonus": false,
    "unit_bonus_max_heavy": -5.0,
    "unit_bonus_max_light": 0.0,
    "unit_bonus_max_ranged": 0.0,
    "unit_bonus_max_worker": 5.0,
    "unit_exploiters": false,
    "update_epochs": 4,
    "upper_selfplay_winrate_offset": null,
    "use_no_draw_winrates": true,
    "value_warmup_updates": -1,
    "vf_coef": 0.15,
    "wandb_entity": null,
    "wandb_group_name": "worker_exploit",
    "wandb_project_name": "new_selfplay",
    "warmup_epochs": 20,
    "zero_unit_bonus_for_main": true
  }
}
change config in conf/config.yaml
/home/nglaser/miniforge/envs/py39/lib/python3.9/site-packages/wandb/sdk/internal/sender.py:15: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
wandb: wandb version 0.25.0 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.10.24
wandb: Syncing run league_sp_conf_old_ppo_args_14_1_no_Bots_2__25envs_7_test_2_2
wandb: ⭐️ View project at https://wandb.ai/glaspaul244-hhu/new_selfplay
wandb: 🚀 View run at https://wandb.ai/glaspaul244-hhu/new_selfplay/runs/s5p175a9
wandb: Run data is saved locally in /home/nglaser/BA/MicortsRTS-league-training/wandb/run-20260308_081634-s5p175a9
wandb: Run `wandb offline` to turn off syncing.
wandb: WARNING Step cannot be set when using syncing with tensorboard. Please log your step values as a metric such as 'global_step'

cuda
opponents: 
[<function coacAI at 0x7e5061af4e50>]
Added historical agent from saved_models/22_02_2026__finished_PPO_Basis_thesis__args_working_main_5_3_4_update_2253.pt
Creating Historical Checkpoint of MainPlayer
League PPO training started
Game 2 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=14820, episode_reward=-10.003, score_reward_sum=-0.089
selfplay_winrate_no_draw_11=0.000, selfplay_winrate_with_draw_0.5_11=0.455

New Match in Game 2: MainPlayer vs Historical_(MainPlayer)_0

Game 17 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=15574, episode_reward=-10.003, score_reward_sum=-0.116
selfplay_winrate_no_draw_12=0.000, selfplay_winrate_with_draw_0.5_12=0.417

New Match in Game 17: MainPlayer vs Historical_(MainPlayer)_0

Game 0 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=16146, episode_reward=-10.003, score_reward_sum=-0.125
selfplay_winrate_no_draw_13=0.000, selfplay_winrate_with_draw_0.5_13=0.385

New Match in Game 0: MainPlayer vs Historical_(MainPlayer)_0

Game 6 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=16718, episode_reward=-10.003, score_reward_sum=-0.201
selfplay_winrate_no_draw_14=0.000, selfplay_winrate_with_draw_0.5_14=0.357

New Match in Game 6: MainPlayer vs Historical_(MainPlayer)_0

Game 14 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=17810, episode_reward=-10.003, score_reward_sum=-0.228
selfplay_winrate_no_draw_15=0.000, selfplay_winrate_with_draw_0.5_15=0.333

New Match in Game 14: MainPlayer vs Historical_(MainPlayer)_0

Game 4 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=17836, episode_reward=-10.003, score_reward_sum=-0.153
selfplay_winrate_no_draw_16=0.000, selfplay_winrate_with_draw_0.5_16=0.312

New Match in Game 4: MainPlayer vs Historical_(MainPlayer)_0

Game 8 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=19370, episode_reward=-10.003, score_reward_sum=-0.441
selfplay_winrate_no_draw_17=0.000, selfplay_winrate_with_draw_0.5_17=0.294

New Match in Game 8: MainPlayer vs Historical_(MainPlayer)_0

Game 3 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=22230, episode_reward=-10.003, score_reward_sum=-0.623
selfplay_winrate_no_draw_18=0.000, selfplay_winrate_with_draw_0.5_18=0.278

New Match in Game 3: MainPlayer vs Historical_(MainPlayer)_0

Game 5 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=22646, episode_reward=-10.003, score_reward_sum=-0.564
selfplay_winrate_no_draw_19=0.000, selfplay_winrate_with_draw_0.5_19=0.263

New Match in Game 5: MainPlayer vs Historical_(MainPlayer)_0

Game 26 ended, result: -1.0
global_step=23920, episode_reward=-10.003, score_reward_sum=-0.407, bot_winrate_11=0.000, bot_winrate_with_draw_0.5_11=0.455
bot_winrate_11=0.000, bot_winrate_with_draw_0.5_11=0.455
match in Botgame 1, result: -1.0

Game 1 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=24024, episode_reward=-10.003, score_reward_sum=-0.691
selfplay_winrate_no_draw_20=0.000, selfplay_winrate_with_draw_0.5_20=0.250

New Match in Game 1: MainPlayer vs Historical_(MainPlayer)_0

Game 16 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=24804, episode_reward=-10.003, score_reward_sum=-0.770
selfplay_winrate_no_draw_21=0.000, selfplay_winrate_with_draw_0.5_21=0.238

New Match in Game 16: MainPlayer vs Historical_(MainPlayer)_0

Game 15 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=24908, episode_reward=-10.003, score_reward_sum=-0.748
selfplay_winrate_no_draw_22=0.000, selfplay_winrate_with_draw_0.5_22=0.227

New Match in Game 15: MainPlayer vs Historical_(MainPlayer)_0

Game 7 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=25350, episode_reward=-10.003, score_reward_sum=-0.694
selfplay_winrate_no_draw_23=0.000, selfplay_winrate_with_draw_0.5_23=0.217

New Match in Game 7: MainPlayer vs Historical_(MainPlayer)_0

Game 11 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=27482, episode_reward=-10.003, score_reward_sum=-0.961
selfplay_winrate_no_draw_24=0.000, selfplay_winrate_with_draw_0.5_24=0.208

New Match in Game 11: MainPlayer vs Historical_(MainPlayer)_0

Game 10 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=29770, episode_reward=-10.003, score_reward_sum=-0.935
selfplay_winrate_no_draw_25=0.000, selfplay_winrate_with_draw_0.5_25=0.200

New Match in Game 10: MainPlayer vs Historical_(MainPlayer)_0

Game 2 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=32162, episode_reward=-10.003, score_reward_sum=-0.116
selfplay_winrate_no_draw_26=0.000, selfplay_winrate_with_draw_0.5_26=0.192

New Match in Game 2: MainPlayer vs Historical_(MainPlayer)_0

Game 23 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=33150, episode_reward=-10.003, score_reward_sum=-1.395
selfplay_winrate_no_draw_27=0.000, selfplay_winrate_with_draw_0.5_27=0.185

New Match in Game 23: MainPlayer vs Historical_(MainPlayer)_0

Game 18 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=34190, episode_reward=-10.003, score_reward_sum=-1.016
selfplay_winrate_no_draw_28=0.000, selfplay_winrate_with_draw_0.5_28=0.179

New Match in Game 18: MainPlayer vs Historical_(MainPlayer)_0

Game 4 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=35022, episode_reward=-10.003, score_reward_sum=-0.244
selfplay_winrate_no_draw_29=0.000, selfplay_winrate_with_draw_0.5_29=0.172

New Match in Game 4: MainPlayer vs Historical_(MainPlayer)_0

Game 0 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=35126, episode_reward=-10.003, score_reward_sum=-0.239
selfplay_winrate_no_draw_30=0.000, selfplay_winrate_with_draw_0.5_30=0.167

New Match in Game 0: MainPlayer vs Historical_(MainPlayer)_0

Game 21 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=36296, episode_reward=-10.003, score_reward_sum=-1.451
selfplay_winrate_no_draw_31=0.000, selfplay_winrate_with_draw_0.5_31=0.161

New Match in Game 21: MainPlayer vs Historical_(MainPlayer)_0

Game 9 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=36504, episode_reward=-10.003, score_reward_sum=-1.593
selfplay_winrate_no_draw_32=0.000, selfplay_winrate_with_draw_0.5_32=0.156

New Match in Game 9: MainPlayer vs Historical_(MainPlayer)_0

Game 5 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=38714, episode_reward=-10.003, score_reward_sum=-0.107
selfplay_winrate_no_draw_33=0.000, selfplay_winrate_with_draw_0.5_33=0.152

New Match in Game 5: MainPlayer vs Historical_(MainPlayer)_0

Game 6 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=39962, episode_reward=-10.003, score_reward_sum=-0.526
selfplay_winrate_no_draw_34=0.000, selfplay_winrate_with_draw_0.5_34=0.147

New Match in Game 6: MainPlayer vs Historical_(MainPlayer)_0

Game 13 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=42926, episode_reward=-10.003, score_reward_sum=-1.998
selfplay_winrate_no_draw_35=0.000, selfplay_winrate_with_draw_0.5_35=0.143

New Match in Game 13: MainPlayer vs Historical_(MainPlayer)_0

Game 17 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=45448, episode_reward=-10.003, score_reward_sum=-0.980
selfplay_winrate_no_draw_36=0.000, selfplay_winrate_with_draw_0.5_36=0.139

New Match in Game 17: MainPlayer vs Historical_(MainPlayer)_0

Game 15 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=46124, episode_reward=-10.003, score_reward_sum=-0.400
selfplay_winrate_no_draw_37=0.000, selfplay_winrate_with_draw_0.5_37=0.135

New Match in Game 15: MainPlayer vs Historical_(MainPlayer)_0

Game 26 ended, result: -1.0
global_step=46176, episode_reward=-10.003, score_reward_sum=-0.291, bot_winrate_12=0.000, bot_winrate_with_draw_0.5_12=0.417
bot_winrate_12=0.000, bot_winrate_with_draw_0.5_12=0.417
match in Botgame 1, result: -1.0

Game 20 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=47216, episode_reward=-10.003, score_reward_sum=-2.035
selfplay_winrate_no_draw_38=0.000, selfplay_winrate_with_draw_0.5_38=0.132

New Match in Game 20: MainPlayer vs Historical_(MainPlayer)_0

Game 8 ended: MainPlayer vs Historical_(MainPlayer)_0, result: -1.0
global_step=47450, episode_reward=-10.003, score_reward_sum=-1.001
